Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1185732,21/12/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,55.0,275,151.25,60.5,40.0,Online
Foot Locker,1185732,21/12/2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,50.0,225,112.5,45.0,40.0,Online
Foot Locker,1185732,21/12/2021,Southeast,Kentucky,Louisville,Men's Apparel,60.0,225,135.0,47.25,35.0,Online
Foot Locker,1185732,21/12/2021,Southeast,Kentucky,Louisville,Women's Apparel,65.0,325,211.25,84.5,40.0,Online
Foot Locker,1185732,20/01/2021,Southeast,Kentucky,Louisville,Men's Street Footwear,30.0,725,217.5,87.0,40.0,Online
Foot Locker,1185732,20/01/2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,30.0,525,157.5,55.125,35.0,Online
Foot Locker,1185732,20/01/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,20.0,525,105.0,42.0,40.0,Online
Foot Locker,1185732,20/01/2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,25.0,375,93.75,37.5,40.0,Online
Foot Locker,1185732,20/01/2021,Southeast,Kentucky,Louisville,Men's Apparel,40.0,425,170.0,59.5,35.0,Online
Foot Locker,1185732,20/01/2021,Southeast,Kentucky,Louisville,Women's Apparel,30.0,525,157.5,78.75,50.0,Online
Foot Locker,1185732,18/02/2021,Southeast,Kentucky,Louisville,Men's Street Footwear,30.0,775,232.5,93.0,40.0,Online
Foot Locker,1185732,18/02/2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,30.0,425,127.5,44.625,35.0,Online
Foot Locker,1185732,18/02/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,20.0,475,95.0,38.0,40.0,Online
Foot Locker,1185732,18/02/2021,South,Mississippi,Jackson,Women's Athletic Footwear,25.0,325,81.25,32.5,40.0,Online
Foot Locker,1185732,18/02/2021,South,Mississippi,Jackson,Men's Apparel,40.0,400,160.0,56.0,35.0,Online
Foot Locker,1185732,18/02/2021,South,Mississippi,Jackson,Women's Apparel,25.0,500,125.0,62.5,50.0,Online
Foot Locker,1185732,16/03/2021,South,Mississippi,Jackson,Men's Street Footwear,25.0,720,180.0,72.0,40.0,Online
Foot Locker,1185732,16/03/2021,South,Mississippi,Jackson,Men's Athletic Footwear,25.0,400,100.0,35.0,35.0,Online
Foot Locker,1185732,16/03/2021,South,Mississippi,Jackson,Women's Street Footwear,15.0,425,63.75,25.5,40.0,Online
Foot Locker,1185732,16/03/2021,South,Mississippi,Jackson,Women's Athletic Footwear,20.0,275,55.0,22.0,40.0,Online
Foot Locker,1185732,16/03/2021,South,Mississippi,Jackson,Men's Apparel,35.0,325,113.75,39.813,35.0,Online
Foot Locker,1185732,16/03/2021,South,Mississippi,Jackson,Women's Apparel,25.0,425,106.25,53.125,50.0,Online
Foot Locker,1185732,17/04/2021,South,Mississippi,Jackson,Men's Street Footwear,25.0,675,168.75,67.5,40.0,Online
Foot Locker,1185732,17/04/2021,South,Mississippi,Jackson,Men's Athletic Footwear,25.0,375,93.75,32.813,35.0,Online
Foot Locker,1185732,17/04/2021,South,Mississippi,Jackson,Women's Street Footwear,15.0,375,56.25,22.5,40.0,Online
Foot Locker,1185732,17/04/2021,South,Mississippi,Jackson,Women's Athletic Footwear,20.0,300,60.0,24.0,40.0,Online
Foot Locker,1185732,17/04/2021,South,Mississippi,Jackson,Men's Apparel,40.0,325,130.0,45.5,35.0,Online
Foot Locker,1185732,17/04/2021,South,Mississippi,Jackson,Women's Apparel,30.0,475,142.5,71.25,50.0,Online
Foot Locker,1185732,16/05/2021,South,Mississippi,Jackson,Men's Street Footwear,40.0,745,298.0,119.2,40.0,Online
Foot Locker,1185732,16/05/2021,South,Mississippi,Jackson,Men's Athletic Footwear,40.0,450,180.0,63.0,35.0,Online
Foot Locker,1185732,16/05/2021,South,Mississippi,Jackson,Women's Street Footwear,35.0,425,148.75,59.5,40.0,Online
Foot Locker,1185732,16/05/2021,South,Mississippi,Jackson,Women's Athletic Footwear,35.0,375,131.25,52.5,40.0,Online
Foot Locker,1185732,16/05/2021,South,Mississippi,Jackson,Men's Apparel,45.0,400,180.0,63.0,35.0,Online
Foot Locker,1185732,16/05/2021,South,Mississippi,Jackson,Women's Apparel,50.0,500,250.0,125.0,50.0,Online
Foot Locker,1185732,18/06/2021,South,Mississippi,Jackson,Men's Street Footwear,45.0,750,337.5,135.0,40.0,Online
Foot Locker,1185732,18/06/2021,South,Mississippi,Jackson,Men's Athletic Footwear,40.0,500,200.0,70.0,35.0,Online
Foot Locker,1185732,18/06/2021,South,Mississippi,Jackson,Women's Street Footwear,45.0,475,213.75,85.5,40.0,Online
Foot Locker,1185732,18/06/2021,South,Mississippi,Jackson,Women's Athletic Footwear,45.0,450,202.5,81.0,40.0,Online
Foot Locker,1185732,18/06/2021,South,Mississippi,Jackson,Men's Apparel,60.0,450,270.0,94.5,35.0,Online
Foot Locker,1185732,18/06/2021,South,Mississippi,Jackson,Women's Apparel,65.0,625,406.25,203.125,50.0,Online
Foot Locker,1185732,16/07/2021,South,Mississippi,Jackson,Men's Street Footwear,60.0,850,510.0,204.0,40.0,Online
Walmart,1185732,16/07/2021,South,Mississippi,Jackson,Men's Athletic Footwear,55.0,600,330.0,115.5,35.0,Online
Walmart,1185732,16/07/2021,South,Mississippi,Jackson,Women's Street Footwear,50.0,525,262.5,105.0,40.0,Online
Walmart,1185732,16/07/2021,South,Mississippi,Jackson,Women's Athletic Footwear,50.0,475,237.5,95.0,40.0,Online
Walmart,1185732,16/07/2021,South,Mississippi,Jackson,Men's Apparel,60.0,500,300.0,105.0,35.0,Online
Walmart,1185732,16/07/2021,South,Mississippi,Jackson,Women's Apparel,65.0,675,438.75,219.375,50.0,Online
Walmart,1185732,17/08/2021,South,Mississippi,Jackson,Men's Street Footwear,60.0,825,495.0,198.0,40.0,Online
Walmart,1185732,17/08/2021,South,Mississippi,Jackson,Men's Athletic Footwear,55.0,600,330.0,115.5,35.0,Online
Walmart,1185732,17/08/2021,South,Mississippi,Jackson,Women's Street Footwear,50.0,525,262.5,105.0,40.0,Online
Walmart,1185732,17/08/2021,South,Mississippi,Jackson,Women's Athletic Footwear,40.0,475,190.0,76.0,40.0,Online
Walmart,1185732,17/08/2021,South,Mississippi,Jackson,Men's Apparel,50.0,450,225.0,78.75,35.0,Online
Walmart,1185732,17/08/2021,South,Mississippi,Jackson,Women's Apparel,55.0,625,343.75,171.875,50.0,Online
Walmart,1185732,16/09/2021,South,Mississippi,Jackson,Men's Street Footwear,50.0,725,362.5,145.0,40.0,Online
Walmart,1185732,16/09/2021,South,Mississippi,Jackson,Men's Athletic Footwear,45.0,525,236.25,82.688,35.0,Online
Walmart,1185732,16/09/2021,South,Mississippi,Jackson,Women's Street Footwear,20.0,425,85.0,34.0,40.0,Online
Walmart,1185732,16/09/2021,South,Mississippi,Jackson,Women's Athletic Footwear,20.0,400,80.0,32.0,40.0,Online
Walmart,1185732,16/09/2021,South,Mississippi,Jackson,Men's Apparel,30.0,400,120.0,42.0,35.0,Online
Walmart,1185732,16/09/2021,South,Mississippi,Jackson,Women's Apparel,35.0,500,175.0,87.5,50.0,Online
Walmart,1185732,18/10/2021,South,Mississippi,Jackson,Men's Street Footwear,35.0,675,236.25,94.5,40.0,Online
Walmart,1185732,18/10/2021,South,Mississippi,Jackson,Men's Athletic Footwear,25.0,500,125.0,43.75,35.0,Online
Walmart,1185732,18/10/2021,South,Mississippi,Jackson,Women's Street Footwear,25.0,375,93.75,37.5,40.0,Online
Walmart,1185732,18/10/2021,South,Mississippi,Jackson,Women's Athletic Footwear,25.0,350,87.5,35.0,40.0,Online
Walmart,1185732,18/10/2021,South,Mississippi,Jackson,Men's Apparel,35.0,350,122.5,42.875,35.0,Online
Sports Direct,1185732,18/10/2021,South,Mississippi,Jackson,Women's Apparel,35.0,475,166.25,83.125,50.0,Online
Sports Direct,1185732,17/11/2021,South,Mississippi,Jackson,Men's Street Footwear,30.0,625,187.5,75.0,40.0,Online
Sports Direct,1185732,17/11/2021,South,Mississippi,Jackson,Men's Athletic Footwear,20.0,450,90.0,31.5,35.0,Online
Sports Direct,1185732,17/11/2021,South,Mississippi,Jackson,Women's Street Footwear,30.0,395,118.5,47.4,40.0,Online
Sports Direct,1185732,17/11/2021,South,Mississippi,Jackson,Women's Athletic Footwear,60.0,450,270.0,108.0,40.0,Online
Sports Direct,1185732,17/11/2021,South,Mississippi,Jackson,Men's Apparel,75.0,425,318.75,111.563,35.0,Online
Sports Direct,1185732,17/11/2021,South,Mississippi,Jackson,Women's Apparel,75.0,525,393.75,196.875,50.0,Online
Sports Direct,1185732,16/12/2021,South,Mississippi,Jackson,Men's Street Footwear,70.0,775,542.5,217.0,40.0,Online
Sports Direct,1185732,16/12/2021,South,Mississippi,Jackson,Men's Athletic Footwear,60.0,575,345.0,120.75,35.0,Online
Sports Direct,1185732,16/12/2021,South,Mississippi,Jackson,Women's Street Footwear,60.0,525,315.0,126.0,40.0,Online
Sports Direct,1185732,16/12/2021,South,Mississippi,Jackson,Women's Athletic Footwear,60.0,475,285.0,114.0,40.0,Online
Sports Direct,1185732,16/12/2021,South,Mississippi,Jackson,Men's Apparel,70.0,475,332.5,116.375,35.0,Online
Sports Direct,1185732,16/12/2021,South,Mississippi,Jackson,Women's Apparel,75.0,575,431.25,215.625,50.0,Online
Sports Direct,1197831,23/01/2021,South,Mississippi,Jackson,Men's Street Footwear,25.0,650,162.5,65.0,40.0,Online
Sports Direct,1197831,23/01/2021,South,Mississippi,Jackson,Men's Athletic Footwear,25.0,450,112.5,39.375,35.0,Online
Sports Direct,1197831,23/01/2021,South,Mississippi,Jackson,Women's Street Footwear,15.0,450,67.5,27.0,40.0,Online
Sports Direct,1197831,23/01/2021,South,Mississippi,Jackson,Women's Athletic Footwear,20.0,300,60.0,24.0,40.0,Online
Sports Direct,1197831,23/01/2021,South,Mississippi,Jackson,Men's Apparel,35.0,350,122.5,42.875,35.0,Online
Sports Direct,1197831,23/01/2021,South,Mississippi,Jackson,Women's Apparel,25.0,450,112.5,45.0,40.0,Online
Sports Direct,1197831,21/02/2021,South,Mississippi,Jackson,Men's Street Footwear,25.0,700,175.0,70.0,40.0,Online
Sports Direct,1197831,21/02/2021,South,Mississippi,Jackson,Men's Athletic Footwear,25.0,350,87.5,30.625,35.0,Online
Sports Direct,1197831,21/02/2021,South,Mississippi,Jackson,Women's Street Footwear,15.0,400,60.0,24.0,40.0,Online
Walmart,1197831,21/02/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,20.0,250,50.0,20.0,40.0,Online
Walmart,1197831,21/02/2021,South,Arkansas,Little Rock,Men's Apparel,35.0,325,113.75,39.813,35.0,Online
Walmart,1197831,21/02/2021,South,Arkansas,Little Rock,Women's Apparel,20.0,425,85.0,34.0,40.0,Online
Walmart,1197831,19/03/2021,South,Arkansas,Little Rock,Men's Street Footwear,20.0,645,129.0,51.6,40.0,Online
Walmart,1197831,19/03/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,20.0,325,65.0,22.75,35.0,Online
Walmart,1197831,19/03/2021,South,Arkansas,Little Rock,Women's Street Footwear,10.0,350,35.0,14.0,40.0,Online
Walmart,1197831,19/03/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,20.0,200,40.0,16.0,40.0,Online
Walmart,1197831,19/03/2021,South,Arkansas,Little Rock,Men's Apparel,35.0,250,87.5,30.625,35.0,Online
Walmart,1197831,19/03/2021,South,Arkansas,Little Rock,Women's Apparel,25.0,350,87.5,35.0,40.0,Online
Walmart,1197831,20/04/2021,South,Arkansas,Little Rock,Men's Street Footwear,25.0,600,150.0,60.0,40.0,Online
Walmart,1197831,20/04/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,25.0,300,75.0,26.25,35.0,Online
Walmart,1197831,20/04/2021,South,Arkansas,Little Rock,Women's Street Footwear,15.0,300,45.0,18.0,40.0,Online
Walmart,1197831,20/04/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,20.0,225,45.0,18.0,40.0,Online
Walmart,1197831,20/04/2021,South,Arkansas,Little Rock,Men's Apparel,40.0,250,100.0,35.0,35.0,Online
Walmart,1197831,20/04/2021,South,Arkansas,Little Rock,Women's Apparel,30.0,400,120.0,48.0,40.0,Online
Walmart,1197831,19/05/2021,South,Arkansas,Little Rock,Men's Street Footwear,40.0,670,268.0,107.2,40.0,Online
Walmart,1197831,19/05/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,40.0,375,150.0,52.5,35.0,Online
Walmart,1197831,19/05/2021,South,Arkansas,Little Rock,Women's Street Footwear,35.0,350,122.5,49.0,40.0,Online
Walmart,1197831,19/05/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,35.0,300,105.0,42.0,40.0,Online
Walmart,1197831,19/05/2021,South,Arkansas,Little Rock,Men's Apparel,45.0,325,146.25,51.188,35.0,Online
Walmart,1197831,19/05/2021,South,Arkansas,Little Rock,Women's Apparel,45.0,425,191.25,76.5,40.0,Online
Walmart,1197831,21/06/2021,South,Arkansas,Little Rock,Men's Street Footwear,40.0,675,270.0,108.0,40.0,Online
Walmart,1197831,21/06/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,35.0,425,148.75,52.063,35.0,Online
Walmart,1197831,21/06/2021,South,Arkansas,Little Rock,Women's Street Footwear,40.0,400,160.0,64.0,40.0,Online
Walmart,1197831,21/06/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,40.0,375,150.0,60.0,40.0,Online
Walmart,1197831,21/06/2021,South,Arkansas,Little Rock,Men's Apparel,55.0,375,206.25,72.188,35.0,Online
Walmart,1197831,21/06/2021,South,Arkansas,Little Rock,Women's Apparel,60.0,550,330.0,132.0,40.0,Online
Walmart,1197831,19/07/2021,South,Arkansas,Little Rock,Men's Street Footwear,55.0,775,426.25,170.5,40.0,Online
Walmart,1197831,19/07/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,50.0,525,262.5,91.875,35.0,Online
Walmart,1197831,19/07/2021,South,Arkansas,Little Rock,Women's Street Footwear,45.0,450,202.5,81.0,40.0,Online
Walmart,1197831,19/07/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,45.0,400,180.0,72.0,40.0,Online
Walmart,1197831,19/07/2021,South,Arkansas,Little Rock,Men's Apparel,60.0,425,255.0,89.25,35.0,Online
Walmart,1197831,19/07/2021,South,Arkansas,Little Rock,Women's Apparel,65.0,600,390.0,156.0,40.0,Online
Walmart,1197831,20/08/2021,South,Arkansas,Little Rock,Men's Street Footwear,60.0,750,450.0,180.0,40.0,Online
Walmart,1197831,20/08/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,55.0,525,288.75,101.063,35.0,Online
Walmart,1197831,20/08/2021,South,Arkansas,Little Rock,Women's Street Footwear,50.0,450,225.0,90.0,40.0,Online
Walmart,1197831,20/08/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,40.0,400,160.0,64.0,40.0,Online
Walmart,1197831,20/08/2021,South,Arkansas,Little Rock,Men's Apparel,50.0,375,187.5,65.625,35.0,Online
Walmart,1197831,20/08/2021,South,Arkansas,Little Rock,Women's Apparel,55.0,550,302.5,121.0,40.0,Online
Walmart,1197831,19/09/2021,South,Arkansas,Little Rock,Men's Street Footwear,50.0,650,325.0,130.0,40.0,Online
Walmart,1197831,19/09/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,40.0,450,180.0,63.0,35.0,Online
Walmart,1197831,19/09/2021,South,Arkansas,Little Rock,Women's Street Footwear,15.0,350,52.5,21.0,40.0,Online
Walmart,1197831,19/09/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,15.0,325,48.75,19.5,40.0,Online
Walmart,1197831,19/09/2021,South,Arkansas,Little Rock,Men's Apparel,25.0,325,81.25,28.438,35.0,Online
Walmart,1197831,19/09/2021,South,Arkansas,Little Rock,Women's Apparel,30.0,425,127.5,51.0,40.0,Online
Walmart,1197831,21/10/2021,South,Arkansas,Little Rock,Men's Street Footwear,30.0,600,180.0,72.0,40.0,Online
Walmart,1197831,21/10/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,20.0,425,85.0,29.75,35.0,Online
Walmart,1197831,21/10/2021,South,Arkansas,Little Rock,Women's Street Footwear,20.0,300,60.0,24.0,40.0,Online
Walmart,1197831,21/10/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,20.0,275,55.0,22.0,40.0,Online
Walmart,1197831,21/10/2021,South,Arkansas,Little Rock,Men's Apparel,30.0,275,82.5,28.875,35.0,Online
West Gear,1197831,21/10/2021,South,Arkansas,Little Rock,Women's Apparel,30.0,400,120.0,48.0,40.0,Online
West Gear,1197831,20/11/2021,South,Arkansas,Little Rock,Men's Street Footwear,25.0,550,137.5,55.0,40.0,Online
West Gear,1197831,20/11/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,15.0,375,56.25,19.688,35.0,Online
West Gear,1197831,20/11/2021,South,Arkansas,Little Rock,Women's Street Footwear,25.0,320,80.0,32.0,40.0,Online
West Gear,1197831,20/11/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,55.0,375,206.25,82.5,40.0,Online
West Gear,1197831,20/11/2021,South,Arkansas,Little Rock,Men's Apparel,75.0,350,262.5,91.875,35.0,Online
West Gear,1197831,20/11/2021,South,Arkansas,Little Rock,Women's Apparel,75.0,450,337.5,135.0,40.0,Online
West Gear,1197831,19/12/2021,South,Arkansas,Little Rock,Men's Street Footwear,70.0,700,490.0,196.0,40.0,Online
West Gear,1197831,19/12/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,60.0,500,300.0,105.0,35.0,Online
West Gear,1197831,19/12/2021,South,Arkansas,Little Rock,Women's Street Footwear,60.0,450,270.0,108.0,40.0,Online
West Gear,1197831,19/12/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,60.0,400,240.0,96.0,40.0,Online
West Gear,1197831,19/12/2021,South,Arkansas,Little Rock,Men's Apparel,70.0,400,280.0,98.0,35.0,Online
West Gear,1197831,19/12/2021,South,Arkansas,Little Rock,Women's Apparel,75.0,500,375.0,150.0,40.0,Online
West Gear,1197831,23/01/2021,South,Arkansas,Little Rock,Men's Street Footwear,25.0,575,143.75,57.5,40.0,Online
West Gear,1197831,23/01/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,25.0,375,93.75,32.813,35.0,Online
West Gear,1197831,23/01/2021,South,Arkansas,Little Rock,Women's Street Footwear,15.0,375,56.25,22.5,40.0,Online
West Gear,1197831,23/01/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,20.0,225,45.0,18.0,40.0,Online
West Gear,1197831,23/01/2021,South,Arkansas,Little Rock,Men's Apparel,35.0,275,96.25,33.688,35.0,Online
West Gear,1197831,23/01/2021,South,Arkansas,Little Rock,Women's Apparel,25.0,375,93.75,37.5,40.0,Online
West Gear,1197831,21/02/2021,South,Arkansas,Little Rock,Men's Street Footwear,25.0,625,156.25,62.5,40.0,Online
West Gear,1197831,21/02/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,25.0,275,68.75,24.063,35.0,Online
West Gear,1197831,21/02/2021,South,Arkansas,Little Rock,Women's Street Footwear,15.0,325,48.75,19.5,40.0,Online
West Gear,1197831,21/02/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,20.0,175,35.0,14.0,40.0,Online
West Gear,1197831,21/02/2021,South,Oklahoma,Oklahoma City,Men's Apparel,35.0,250,87.5,30.625,35.0,Online
West Gear,1197831,21/02/2021,South,Oklahoma,Oklahoma City,Women's Apparel,20.0,350,70.0,28.0,40.0,Online
West Gear,1197831,19/03/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,20.0,570,114.0,45.6,40.0,Online
West Gear,1197831,19/03/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,20.0,250,50.0,17.5,35.0,Online
West Gear,1197831,19/03/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,10.0,275,27.5,11.0,40.0,Online
West Gear,1197831,19/03/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,20.0,125,25.0,10.0,40.0,Online
West Gear,1197831,19/03/2021,South,Oklahoma,Oklahoma City,Men's Apparel,35.0,175,61.25,21.438,35.0,Online
West Gear,1197831,19/03/2021,South,Oklahoma,Oklahoma City,Women's Apparel,25.0,275,68.75,27.5,40.0,Online
West Gear,1197831,20/04/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,25.0,525,131.25,52.5,40.0,Online
West Gear,1197831,20/04/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,25.0,225,56.25,19.688,35.0,Online
West Gear,1197831,20/04/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,15.0,225,33.75,13.5,40.0,Online
West Gear,1197831,20/04/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,20.0,150,30.0,12.0,40.0,Online
West Gear,1197831,20/04/2021,South,Oklahoma,Oklahoma City,Men's Apparel,40.0,175,70.0,24.5,35.0,Online
West Gear,1197831,20/04/2021,South,Oklahoma,Oklahoma City,Women's Apparel,30.0,325,97.5,39.0,40.0,Online
West Gear,1197831,19/05/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,40.0,595,238.0,95.2,40.0,Online
West Gear,1197831,19/05/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,40.0,300,120.0,42.0,35.0,Online
West Gear,1197831,19/05/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,35.0,275,96.25,38.5,40.0,Online
West Gear,1197831,19/05/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,35.0,225,78.75,31.5,40.0,Online
West Gear,1197831,19/05/2021,South,Oklahoma,Oklahoma City,Men's Apparel,45.0,250,112.5,39.375,35.0,Online
West Gear,1197831,19/05/2021,South,Oklahoma,Oklahoma City,Women's Apparel,45.0,350,157.5,63.0,40.0,Online
West Gear,1197831,21/06/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,40.0,600,240.0,96.0,40.0,Online
West Gear,1197831,21/06/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,35.0,350,122.5,42.875,35.0,Online
West Gear,1197831,21/06/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,40.0,325,130.0,52.0,40.0,Online
West Gear,1197831,21/06/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,40.0,300,120.0,48.0,40.0,Online
West Gear,1197831,21/06/2021,South,Oklahoma,Oklahoma City,Men's Apparel,55.0,300,165.0,57.75,35.0,Online
West Gear,1197831,21/06/2021,South,Oklahoma,Oklahoma City,Women's Apparel,60.0,475,285.0,114.0,40.0,Online
